order_id,order_date,delivery_date,promised_delivery_date,shipping_cost,delivery_status,region,order_value,delay_days,route_id,supplier_id,carrier_id,delay_days_calc,is_late,high_value,delivery_time,cost_per_day,origin,destination,distance,avg_delivery_time,cost_per_unit,lead_time,defect_rate,cost_per_km,on_time_rate
255,2024-01-04,2024-01-14,2024-01-10,558.42,Delayed,South,1894.35,4.0,13.0,7.0,6.0,4.0,True,False,10.0,55.842,Kolkata,,872.6,18.5,187.08,7.0,0.01,9.21,0.85
256,2024-02-15,2024-02-22,2024-02-20,,Delayed,South,4957.84,2.0,5.0,15.0,,2.0,True,False,7.0,,Kolkata,Hyderabad,729.8,13.4,472.77,5.0,0.089,,
257,2024-04-01,2024-04-06,2024-04-05,1661.8,Delayed,South,8262.52,1.0,2.0,2.0,1.0,1.0,True,True,5.0,332.36,Mumbai,Hyderabad,758.5,13.9,139.85,3.0,0.051,,0.96
258,2024-02-05,2024-02-12,2024-02-09,2177.1,Delayed,South,5461.46,3.0,19.0,3.0,6.0,3.0,True,False,7.0,311.0142857142857,Kolkata,Indore,527.6,11.8,316.59,3.0,0.005,9.21,0.85
259,2024-04-25,,2024-04-30,160.58,Delayed,South,663.7,4.0,1.0,13.0,8.0,,False,False,,,Pune,Jaipur,949.0,23.4,296.02,10.0,0.018,6.12,0.98
260,2024-07-23,2024-07-31,2024-07-31,740.57,Delivered,South,2699.06,0.0,5.0,15.0,5.0,0.0,False,False,8.0,92.57125,Kolkata,Hyderabad,729.8,13.4,472.77,5.0,0.089,17.43,0.8
261,2024-11-15,2024-11-22,2024-11-21,1304.97,Delayed,North,5565.23,1.0,12.0,3.0,6.0,1.0,True,False,7.0,186.42428571428573,Chennai,Jaipur,660.3,12.9,316.59,3.0,0.005,9.21,0.85
262,2024-05-26,2024-06-07,2024-06-02,261.88,Delayed,South,1143.57,5.0,18.0,13.0,8.0,5.0,True,False,12.0,21.823333333333334,Pune,Indore,894.3,21.6,296.02,10.0,0.018,6.12,0.98
263,2024-08-29,2024-08-31,2024-09-03,2483.28,Delivered,South,10497.38,-3.0,11.0,10.0,4.0,-3.0,False,True,2.0,1241.64,Delhi,Indore,661.0,13.4,65.47,7.0,0.091,10.83,0.78
264,2024-05-04,2024-05-13,2024-05-08,667.51,Delayed,West,1127.53,5.0,11.0,6.0,6.0,5.0,True,False,9.0,74.16777777777777,Delhi,Indore,661.0,13.4,484.53,14.0,0.081,9.21,0.85
265,2024-12-04,2024-12-14,2024-12-14,998.3,Delivered,Central,3204.56,0.0,10.0,1.0,,0.0,False,False,10.0,99.83,Bangalore,,962.8,20.5,255.23,7.0,0.079,,
266,2024-04-24,2024-05-09,2024-05-04,613.63,Delayed,East,2263.42,5.0,1.0,4.0,9.0,5.0,True,False,15.0,40.90866666666667,Pune,Jaipur,949.0,23.4,323.4,10.0,0.017,16.58,0.76
267,2024-04-08,2024-04-21,2024-04-18,353.07,Delayed,South,1503.92,3.0,7.0,4.0,6.0,3.0,True,False,13.0,27.159230769230767,,Jaipur,1273.8,23.1,323.4,10.0,0.017,9.21,0.85
268,2024-11-04,2024-11-14,2024-11-12,657.95,Delayed,East,2195.2,2.0,10.0,9.0,10.0,2.0,True,False,10.0,65.795,Bangalore,,962.8,20.5,104.92,,0.05,5.08,0.93
269,2024-10-17,2024-10-28,2024-10-23,821.46,Delayed,South,1241.27,5.0,2.0,2.0,1.0,5.0,True,False,11.0,74.67818181818183,Mumbai,Hyderabad,758.5,13.9,139.85,3.0,0.051,,0.96
270,2024-12-03,2024-12-14,2024-12-08,1622.66,Delayed,South,7333.4,6.0,16.0,2.0,9.0,6.0,True,True,11.0,147.51454545454547,Bangalore,Lucknow,631.3,12.0,139.85,3.0,0.051,16.58,0.76
271,2024-08-12,2024-08-25,2024-08-22,774.96,Delayed,North,3307.01,3.0,12.0,13.0,2.0,3.0,True,False,13.0,59.612307692307695,Chennai,Jaipur,660.3,12.9,296.02,10.0,0.018,,0.75
272,2024-04-07,2024-04-12,2024-04-10,969.46,Delayed,North,3133.26,2.0,19.0,15.0,8.0,2.0,True,False,5.0,193.892,Kolkata,Indore,527.6,11.8,472.77,5.0,0.089,6.12,0.98
273,2024-02-29,2024-03-07,2024-03-08,114.26,Delivered,West,403.17,,7.0,5.0,6.0,-1.0,False,False,7.0,16.322857142857142,,Jaipur,1273.8,23.1,79.27,5.0,0.095,9.21,0.85
274,2024-08-19,2024-08-22,2024-08-23,977.73,Delivered,West,2082.1,-1.0,14.0,12.0,7.0,-1.0,False,False,3.0,325.91,Delhi,Jaipur,226.0,4.2,190.27,7.0,0.052,,0.92
275,2024-05-12,2024-05-21,2024-05-21,1381.33,Delivered,West,4565.02,0.0,15.0,14.0,5.0,0.0,False,False,9.0,153.4811111111111,Delhi,,282.5,6.3,486.31,10.0,0.078,17.43,0.8
276,2024-09-21,2024-09-26,2024-09-27,488.84,Delivered,West,1141.65,-1.0,12.0,13.0,4.0,-1.0,False,False,5.0,97.768,Chennai,Jaipur,660.3,12.9,296.02,10.0,0.018,10.83,0.78
277,2024-01-15,2024-01-19,2024-01-18,1533.84,Delayed,East,5882.18,1.0,1.0,12.0,,1.0,True,False,4.0,383.46,Pune,Jaipur,949.0,23.4,190.27,7.0,0.052,,
278,2024-11-09,2024-11-20,2024-11-19,,Delayed,West,3731.71,,12.0,10.0,9.0,1.0,True,False,11.0,,Chennai,Jaipur,660.3,12.9,65.47,7.0,0.091,16.58,0.76
279,2024-10-19,2024-10-31,2024-10-29,1616.92,Delayed,North,7533.08,2.0,5.0,3.0,9.0,2.0,True,True,12.0,134.74333333333334,Kolkata,Hyderabad,729.8,13.4,316.59,3.0,0.005,16.58,0.76
280,2024-08-16,2024-08-18,2024-08-19,162.87,Delivered,East,749.72,,10.0,11.0,2.0,-1.0,False,False,2.0,81.435,Bangalore,,962.8,20.5,166.45,,0.066,,0.75
281,2024-11-30,2024-12-15,2024-12-10,2230.22,Delayed,East,9000.07,5.0,14.0,14.0,10.0,5.0,True,True,15.0,148.68133333333333,Delhi,Jaipur,226.0,4.2,486.31,10.0,0.078,5.08,0.93
282,2024-10-06,2024-10-19,2024-10-13,138.68,Delayed,West,311.85,6.0,17.0,12.0,2.0,6.0,True,False,13.0,10.667692307692308,Bangalore,Ahmedabad,496.2,11.2,190.27,7.0,0.052,,0.75
283,2024-08-08,2024-08-18,2024-08-12,404.7,Delayed,South,1101.82,6.0,13.0,6.0,5.0,6.0,True,False,10.0,40.47,Kolkata,,872.6,18.5,484.53,14.0,0.081,17.43,0.8
284,2024-03-19,2024-03-21,2024-03-23,1965.19,Delivered,North,9409.61,-2.0,,1.0,2.0,-2.0,False,True,2.0,982.595,,,,,255.23,7.0,0.079,,0.75
285,2024-07-09,2024-07-19,2024-07-18,210.15,Delayed,Central,520.65,1.0,11.0,2.0,1.0,1.0,True,False,10.0,21.015,Delhi,Indore,661.0,13.4,139.85,3.0,0.051,,0.96
286,2024-02-28,2024-03-04,2024-03-04,1806.4,Delivered,Central,6811.0,0.0,19.0,14.0,8.0,0.0,False,True,5.0,361.28000000000003,Kolkata,Indore,527.6,11.8,486.31,10.0,0.078,6.12,0.98
287,2024-01-07,2024-01-20,2024-01-15,2430.51,Delayed,Central,10268.02,5.0,5.0,1.0,5.0,5.0,True,True,13.0,186.96230769230772,Kolkata,Hyderabad,729.8,13.4,255.23,7.0,0.079,17.43,0.8
288,2024-12-17,2024-12-21,2024-12-24,2192.04,Delivered,South,5577.92,-3.0,12.0,1.0,4.0,-3.0,False,False,4.0,548.01,Chennai,Jaipur,660.3,12.9,255.23,7.0,0.079,10.83,0.78
289,2024-01-27,2024-02-07,2024-02-03,1804.39,Delayed,West,,4.0,20.0,1.0,9.0,4.0,True,False,11.0,164.03545454545454,Bangalore,Indore,376.3,7.0,255.23,7.0,0.079,16.58,0.76
290,2024-06-21,2024-07-02,2024-06-26,2400.42,Delayed,West,8786.49,6.0,10.0,10.0,3.0,6.0,True,True,11.0,218.22,Bangalore,,962.8,20.5,65.47,7.0,0.091,5.68,0.79
291,2024-02-04,2024-02-10,2024-02-10,1131.55,Delivered,East,3329.72,,10.0,4.0,6.0,0.0,False,False,6.0,188.59166666666667,Bangalore,,962.8,20.5,323.4,10.0,0.017,9.21,0.85
292,2024-04-11,2024-04-21,2024-04-21,2194.91,Delivered,West,4918.04,0.0,3.0,2.0,10.0,0.0,False,False,10.0,219.49099999999999,Kolkata,Jaipur,,19.2,139.85,3.0,0.051,5.08,0.93
293,2024-10-20,2024-10-30,2024-10-28,,Delayed,South,2960.31,2.0,19.0,11.0,7.0,2.0,True,False,10.0,,Kolkata,Indore,527.6,11.8,166.45,,0.066,,0.92
294,2024-12-10,2024-12-13,2024-12-14,,Delivered,Central,6750.54,-1.0,6.0,4.0,7.0,-1.0,False,True,3.0,,Chennai,Hyderabad,729.8,14.9,323.4,10.0,0.017,,0.92
295,2024-06-11,2024-06-14,2024-06-16,457.07,Delivered,East,996.93,-2.0,15.0,1.0,6.0,-2.0,False,False,3.0,152.35666666666665,Delhi,,282.5,6.3,255.23,7.0,0.079,9.21,0.85
296,2024-10-19,2024-11-01,2024-10-28,2356.07,Delayed,West,4528.51,4.0,4.0,8.0,8.0,4.0,True,False,13.0,181.23615384615385,Delhi,Hyderabad,1256.9,28.1,357.9,10.0,0.044,6.12,0.98
297,2024-08-04,2024-08-14,2024-08-09,2098.52,Delayed,Central,7454.66,5.0,12.0,12.0,7.0,5.0,True,True,10.0,209.852,Chennai,Jaipur,660.3,12.9,190.27,7.0,0.052,,0.92
298,2024-04-16,2024-04-28,2024-04-24,2130.53,Delayed,East,10035.76,4.0,16.0,4.0,1.0,4.0,True,True,12.0,177.54416666666668,Bangalore,Lucknow,631.3,12.0,323.4,10.0,0.017,,0.96
299,2024-12-10,2024-12-15,2024-12-16,397.42,Delivered,West,777.52,-1.0,12.0,9.0,8.0,-1.0,False,False,5.0,79.48400000000001,Chennai,Jaipur,660.3,12.9,104.92,,0.05,6.12,0.98
300,2024-02-17,2024-03-02,2024-02-25,1531.57,Delayed,West,2886.86,6.0,13.0,9.0,2.0,6.0,True,False,14.0,109.39785714285713,Kolkata,,872.6,18.5,104.92,,0.05,,0.75
